date,zone_id,zone_name,wave_height,wave_period,wind_wave_height,swell_wave_height,swell_wave_period,wind_speed_10m,wind_gusts_10m,weather_code,month,wave_wind_ratio,swell_steepness,safety_class,safety_label
2026-05-31,2,Gulf of Mannar (West),1.58,5.73125,1.34,0.94,6.7749999999999995,27.5,55.4,3,5,0.05745454545454546,0.13874538745387455,1,CAUTION
2026-05-31,3,Palk Strait (North),0.8,4.035416666666666,0.78,0.42,5.185416666666667,25.7,48.6,3,5,0.031128404669260704,0.08099638408999597,1,CAUTION
2026-05-31,4,Lakshadweep Sea (SW),1.8,8.46875,0.66,1.36,8.643749999999999,16.9,41.4,51,5,0.10650887573964499,0.15733911785972526,1,CAUTION
2026-06-01,0,Bay of Bengal (East),0.3,5.23125,0.26,0.12,6.3500000000000005,21.1,43.2,61,6,0.014218009478672985,0.018897637795275587,1,CAUTION
2026-06-01,1,Indian Ocean (South),1.96,10.352083333333333,0.6,1.76,10.145833333333334,28.6,36.7,51,6,0.06853146853146852,0.17347022587268993,1,CAUTION
2026-06-01,2,Gulf of Mannar (West),1.3,5.60625,1.1,0.7,7.804166666666667,27.2,54.0,2,6,0.04779411764705883,0.08969567538707954,1,CAUTION
2026-06-01,3,Palk Strait (North),0.72,3.795833333333333,0.7,0.44,4.977083333333334,25.9,48.6,1,6,0.0277992277992278,0.08840519045625785,1,CAUTION
2026-06-01,4,Lakshadweep Sea (SW),1.7,9.645833333333334,0.42,1.38,9.502083333333333,15.4,38.9,51,6,0.11038961038961038,0.14523130892348168,1,CAUTION
2026-06-02,0,Bay of Bengal (East),0.32,3.3625000000000003,0.28,0.14,6.854166666666667,22.9,48.6,51,6,0.013973799126637555,0.02042553191489362,1,CAUTION
2026-06-02,1,Indian Ocean (South),2.04,9.63125,0.96,1.68,10.014583333333333,37.3,47.5,53,6,0.0546916890080429,0.1677553567713751,2,DANGEROUS
2026-06-02,2,Gulf of Mannar (West),1.72,5.733333333333333,1.62,0.52,9.670833333333333,33.7,60.1,51,6,0.05103857566765578,0.053769926755708755,1,CAUTION
2026-06-02,3,Palk Strait (North),0.96,4.189583333333333,0.94,0.22,5.820833333333333,32.3,55.4,3,6,0.02972136222910217,0.03779527559055119,1,CAUTION
2026-06-02,4,Lakshadweep Sea (SW),2.0,9.133333333333333,1.08,1.36,9.766666666666667,19.4,47.9,55,6,0.10309278350515465,0.1392491467576792,2,DANGEROUS
2026-06-03,0,Bay of Bengal (East),0.42,3.15625,0.42,0.14,7.566666666666666,31.9,63.4,51,6,0.013166144200626959,0.01850220264317181,1,CAUTION
2026-06-03,1,Indian Ocean (South),2.32,8.591666666666667,1.22,1.48,9.772916666666667,38.2,53.3,61,6,0.06073298429319371,0.151438925602217,2,DANGEROUS
2026-06-03,2,Gulf of Mannar (West),2.14,6.120833333333334,2.08,0.62,8.895833333333334,35.1,66.6,51,6,0.06096866096866097,0.06969555035128805,2,DANGEROUS
2026-06-03,3,Palk Strait (North),1.08,4.483333333333333,1.04,0.46,5.952083333333333,30.6,57.2,51,6,0.03529411764705882,0.07728386419320966,1,CAUTION
2026-06-03,4,Lakshadweep Sea (SW),2.14,7.70625,1.2,1.58,6.96875,24.1,60.5,55,6,0.08879668049792531,0.22672645739910316,2,DANGEROUS
2026-06-04,0,Bay of Bengal (East),0.48,3.2062500000000003,0.46,0.14,8.766666666666667,31.2,64.4,61,6,0.015384615384615384,0.01596958174904943,1,CAUTION
2026-06-04,1,Indian Ocean (South),2.42,8.770833333333334,1.46,1.66,9.577083333333333,41.5,62.3,61,6,0.05831325301204819,0.17333043289101588,2,DANGEROUS
2026-06-04,2,Gulf of Mannar (West),2.14,6.23125,2.02,0.68,8.081249999999999,35.9,69.1,53,6,0.05961002785515321,0.08414539829853057,2,DANGEROUS
2026-06-04,3,Palk Strait (North),0.9,4.4624999999999995,0.86,0.5,6.0125,34.6,61.9,55,6,0.02601156069364162,0.08316008316008315,1,CAUTION
2026-06-04,4,Lakshadweep Sea (SW),2.36,7.779166666666666,1.74,1.74,6.53125,22.9,56.2,63,6,0.10305676855895196,0.2664114832535885,2,DANGEROUS
2026-06-05,0,Bay of Bengal (East),0.42,3.5708333333333333,0.4,0.14,9.581249999999999,31.1,64.4,51,6,0.013504823151125401,0.014611872146118724,1,CAUTION
2026-06-05,1,Indian Ocean (South),2.4,8.799999999999999,1.42,1.64,9.227083333333333,42.4,58.0,53,6,0.05660377358490566,0.1777376382930684,2,DANGEROUS
2026-06-05,2,Gulf of Mannar (West),2.12,6.179166666666667,1.96,1.04,7.2749999999999995,33.8,63.0,51,6,0.06272189349112427,0.14295532646048112,2,DANGEROUS
2026-06-05,3,Palk Strait (North),0.92,4.0625,0.88,0.36,5.425,26.8,49.7,3,6,0.034328358208955224,0.06635944700460829,1,CAUTION
2026-06-05,4,Lakshadweep Sea (SW),2.3,8.05625,1.2,1.84,6.133333333333333,20.4,49.7,61,6,0.11274509803921569,0.30000000000000004,2,DANGEROUS
2026-06-06,0,Bay of Bengal (East),0.42,3.752083333333333,0.4,0.16,9.164583333333333,30.4,60.5,51,6,0.01381578947368421,0.01745851329847693,1,CAUTION
2026-06-06,1,Indian Ocean (South),2.3,9.708333333333334,1.34,1.6,7.629166666666666,39.1,54.0,55,6,0.0588235294117647,0.20972146368104863,2,DANGEROUS
2026-06-06,2,Gulf of Mannar (West),1.98,5.904166666666666,1.94,0.68,8.072916666666666,36.0,65.9,51,6,0.055,0.08423225806451615,2,DANGEROUS
2026-06-06,3,Palk Strait (North),0.9,4.254166666666667,0.9,0.46,5.660416666666666,32.9,59.0,51,6,0.02735562310030395,0.08126610231873391,1,CAUTION
2026-06-06,4,Lakshadweep Sea (SW),2.16,8.725,1.02,1.62,6.814583333333332,18.7,49.0,61,6,0.11550802139037435,0.23772546621828192,2,DANGEROUS
2026-06-07,0,Bay of Bengal (East),0.48,3.6520833333333336,0.44,0.18,8.887500000000001,30.9,59.0,55,6,0.015533980582524271,0.020253164556962022,1,CAUTION
2026-06-07,1,Indian Ocean (South),2.14,10.191666666666666,0.8,1.8,10.085416666666667,32.8,45.4,61,6,0.0652439024390244,0.17847552158644908,2,DANGEROUS
2026-06-07,2,Gulf of Mannar (West),2.12,6.1187499999999995,2.04,0.48,8.852083333333333,37.8,70.9,51,6,0.05608465608465609,0.054224523417274656,2,DANGEROUS
2026-06-07,3,Palk Strait (North),1.08,4.4937499999999995,1.04,0.46,5.902083333333334,36.2,63.7,53,6,0.02983425414364641,0.07793858100953054,2,DANGEROUS
2026-06-07,4,Lakshadweep Sea (SW),2.04,9.158333333333333,0.6,1.46,8.225,16.6,46.4,61,6,0.12289156626506023,0.17750759878419453,2,DANGEROUS
2026-06-08,0,Bay of Bengal (East),0.48,3.5354166666666664,0.44,0.18,8.914583333333335,29.6,58.7,51,6,0.016216216216216214,0.02019163355924281,1,CAUTION
2026-06-08,1,Indian Ocean (South),2.16,9.810416666666667,1.26,1.62,10.002083333333333,41.7,54.0,53,6,0.051798561151079135,0.16196625702978548,2,DANGEROUS
2026-06-08,2,Gulf of Mannar (West),1.92,5.9624999999999995,1.82,0.4,8.179166666666665,35.5,72.4,51,6,0.05408450704225352,0.048904737646459515,2,DANGEROUS
2026-06-08,3,Palk Strait (North),1.16,4.389583333333333,1.12,0.24,5.985416666666667,32.6,59.8,51,6,0.035582822085889566,0.040097459101983986,1,CAUTION
2026-06-08,4,Lakshadweep Sea (SW),1.96,9.025,0.72,1.4,6.170833333333333,17.8,47.2,61,6,0.1101123595505618,0.22687373396353813,1,CAUTION
2026-06-09,0,Bay of Bengal (East),0.48,3.5270833333333336,0.46,0.14,8.691666666666666,32.7,64.1,3,6,0.014678899082568805,0.016107382550335572,1,CAUTION
2026-06-09,1,Indian Ocean (South),2.14,8.577083333333333,1.28,1.38,10.545833333333333,41.2,52.2,55,6,0.051941747572815535,0.1308573686290004,2,DANGEROUS
2026-06-09,2,Gulf of Mannar (West),2.0,6.0125,1.96,0.58,7.979166666666667,33.8,65.2,51,6,0.0591715976331361,0.07268929503916448,2,DANGEROUS
2026-06-09,3,Palk Strait (North),0.9,4.25625,0.88,0.32,5.772916666666667,31.3,57.2,53,6,0.02875399361022364,0.055431252255503424,1,CAUTION
2026-06-09,4,Lakshadweep Sea (SW),1.98,8.047916666666667,0.9,1.54,5.9750000000000005,19.6,46.8,63,6,0.1010204081632653,0.25774058577405856,1,CAUTION
2026-06-10,0,Bay of Bengal (East),0.44,3.514583333333333,0.42,0.14,7.7749999999999995,31.2,59.8,53,6,0.014102564102564103,0.018006430868167205,1,CAUTION
2026-06-10,1,Indian Ocean (South),2.06,8.595833333333333,1.16,1.28,10.608333333333333,41.2,52.6,55,6,0.049999999999999996,0.12065985860172822,2,DANGEROUS
2026-06-10,2,Gulf of Mannar (West),1.78,5.854166666666667,1.7,0.68,7.05,35.2,68.0,51,6,0.05056818181818182,0.09645390070921987,2,DANGEROUS
2026-06-10,3,Palk Strait (North),0.8,4.104166666666667,0.78,0.46,5.316666666666666,30.0,56.5,55,6,0.02666666666666667,0.0865203761755486,1,CAUTION
2026-06-10,4,Lakshadweep Sea (SW),1.96,7.870833333333334,0.98,1.5,5.847916666666666,17.8,47.9,61,6,0.1101123595505618,0.25650160313501963,1,CAUTION
2026-06-11,0,Bay of Bengal (East),0.4,3.7312499999999997,0.38,0.18,8.510416666666666,28.0,57.6,53,6,0.014285714285714287,0.021150550795593637,1,CAUTION
2026-06-11,1,Indian Ocean (South),2.14,9.127083333333333,1.04,1.48,11.897916666666667,40.0,50.8,63,6,0.053500000000000006,0.12439152512694798,2,DANGEROUS
2026-06-11,2,Gulf of Mannar (West),2.12,5.9437500000000005,2.08,0.56,8.045833333333333,36.2,69.5,53,6,0.05856353591160221,0.06960124287933714,2,DANGEROUS
2026-06-11,3,Palk Strait (North),1.1,4.391666666666667,1.08,0.5,5.7375,37.3,64.4,61,6,0.02949061662198392,0.08714596949891068,2,DANGEROUS
2026-06-11,4,Lakshadweep Sea (SW),2.08,8.272916666666667,1.14,1.48,5.883333333333333,18.1,47.5,63,6,0.1149171270718232,0.251558073654391,2,DANGEROUS
2026-06-12,0,Bay of Bengal (East),0.42,3.6458333333333335,0.4,0.16,7.8625,29.4,58.7,61,6,0.014285714285714285,0.020349761526232114,1,CAUTION
2026-06-12,1,Indian Ocean (South),2.36,10.254166666666666,1.0,1.8,11.654166666666667,40.1,52.6,53,6,0.058852867830423934,0.1544511977118341,2,DANGEROUS
2026-06-12,2,Gulf of Mannar (West),2.12,6.214583333333334,2.06,0.84,8.114583333333334,35.4,66.2,61,6,0.05988700564971752,0.10351732991014119,2,DANGEROUS
2026-06-12,3,Palk Strait (North),1.04,4.63125,1.02,0.44,6.129166666666666,32.2,56.2,53,6,0.03229813664596273,0.07178789938817132,1,CAUTION
2026-06-12,4,Lakshadweep Sea (SW),2.28,9.377083333333333,0.96,1.68,8.591666666666667,21.0,50.0,63,6,0.10857142857142857,0.19553831231813773,2,DANGEROUS
2026-06-13,0,Bay of Bengal (East),0.42,3.497916666666667,0.4,0.14,9.133333333333333,31.6,60.5,51,6,0.013291139240506329,0.015328467153284673,1,CAUTION
2026-06-13,1,Indian Ocean (South),2.3,9.466666666666667,1.02,1.62,10.614583333333334,36.9,50.8,51,6,0.06233062330623306,0.15262021589793917,2,DANGEROUS
2026-06-13,2,Gulf of Mannar (West),1.86,6.089583333333334,1.76,0.9,7.895833333333333,32.5,61.9,55,6,0.05723076923076923,0.11398416886543536,1,CAUTION
2026-06-13,3,Palk Strait (North),0.82,4.2749999999999995,0.8,0.5,5.5249999999999995,28.9,52.9,51,6,0.02837370242214533,0.0904977375565611,1,CAUTION
2026-06-13,4,Lakshadweep Sea (SW),2.24,8.704166666666667,0.64,1.7,5.8,19.5,47.5,61,6,0.11487179487179489,0.29310344827586204,2,DANGEROUS
2026-06-14,0,Bay of Bengal (East),0.38,3.3249999999999997,0.36,0.12,9.352083333333333,26.7,57.2,51,6,0.014232209737827716,0.01283136556025841,1,CAUTION
2026-06-14,1,Indian Ocean (South),1.86,9.304166666666667,0.96,1.42,10.258333333333333,37.3,47.2,51,6,0.049865951742627354,0.13842404549147036,2,DANGEROUS
2026-06-14,2,Gulf of Mannar (West),1.8,5.658333333333334,1.64,0.96,6.075,28.6,55.8,51,6,0.06293706293706293,0.1580246913580247,1,CAUTION
2026-06-14,3,Palk Strait (North),0.72,3.795833333333333,0.62,0.38,4.5,24.2,45.4,63,6,0.02975206611570248,0.08444444444444445,1,CAUTION
2026-06-14,4,Lakshadweep Sea (SW),1.72,8.220833333333333,0.66,1.24,5.575,16.3,41.4,51,6,0.10552147239263802,0.22242152466367712,1,CAUTION
2026-06-15,0,Bay of Bengal (East),0.32,3.6020833333333333,0.3,0.12,8.272916666666667,23.4,47.2,51,6,0.013675213675213677,0.0145051624276001,1,CAUTION
2026-06-15,1,Indian Ocean (South),1.9,9.820833333333333,0.76,1.48,10.185416666666667,34.3,45.0,55,6,0.05539358600583091,0.14530578850480672,1,CAUTION
2026-06-15,2,Gulf of Mannar (West),1.36,5.270833333333333,1.18,0.78,5.516666666666667,25.4,49.3,51,6,0.05354330708661418,0.14138972809667674,1,CAUTION
2026-06-15,3,Palk Strait (North),0.66,3.59375,0.64,0.32,4.583333333333333,23.1,40.7,51,6,0.02857142857142857,0.06981818181818182,1,CAUTION
2026-06-15,4,Lakshadweep Sea (SW),1.8,8.200000000000001,0.7,1.3,6.14375,16.1,40.7,61,6,0.11180124223602483,0.2115971515768057,1,CAUTION
2026-06-16,0,Bay of Bengal (East),0.32,6.235416666666667,0.28,0.14,9.34375,22.6,45.4,61,6,0.01415929203539823,0.014983277591973246,1,CAUTION
2026-06-16,1,Indian Ocean (South),1.94,9.145833333333334,0.84,1.52,9.539583333333333,37.3,46.4,53,6,0.052010723860589816,0.15933609958506226,2,DANGEROUS
2026-06-16,2,Gulf of Mannar (West),1.68,5.285416666666666,1.54,0.7,5.595833333333334,26.7,52.6,3,6,0.06292134831460675,0.12509307520476542,1,CAUTION
2026-06-16,3,Palk Strait (North),0.84,3.8041666666666667,0.82,0.36,4.84375,25.4,43.6,3,6,0.03307086614173228,0.07432258064516128,1,CAUTION
2026-06-16,4,Lakshadweep Sea (SW),1.8,7.897916666666667,0.58,1.32,6.483333333333333,17.3,43.2,61,6,0.10404624277456648,0.20359897172236505,1,CAUTION
2026-06-17,0,Bay of Bengal (East),0.38,4.070833333333334,0.34,0.16,8.958333333333334,25.3,50.8,61,6,0.015019762845849802,0.01786046511627907,1,CAUTION
2026-06-17,1,Indian Ocean (South),2.1,8.441666666666666,1.02,1.58,8.097916666666666,39.8,50.0,63,6,0.05276381909547739,0.1951119114998714,2,DANGEROUS
2026-06-17,2,Gulf of Mannar (West),1.68,5.4937499999999995,1.54,0.48,6.479166666666667,31.2,61.2,53,6,0.05384615384615384,0.07408360128617363,1,CAUTION
2026-06-17,3,Palk Strait (North),0.96,4.129166666666666,0.96,0.36,5.354166666666667,27.5,50.0,3,6,0.03490909090909091,0.06723735408560311,1,CAUTION
2026-06-17,4,Lakshadweep Sea (SW),1.8,7.5625,0.96,1.18,8.202083333333333,17.5,41.8,61,6,0.10285714285714286,0.14386588773177547,1,CAUTION
2026-06-18,0,Bay of Bengal (East),0.38,3.9645833333333336,0.34,0.16,8.397916666666667,25.3,51.5,61,6,0.015019762845849802,0.019052344331431405,1,CAUTION
2026-06-18,1,Indian Ocean (South),1.84,8.422916666666667,0.72,1.38,8.950000000000001,35.6,44.3,61,6,0.051685393258426963,0.1541899441340782,2,DANGEROUS
2026-06-18,2,Gulf of Mannar (West),1.46,5.3,1.32,0.5,5.733333333333333,26.9,53.3,51,6,0.05427509293680297,0.0872093023255814,1,CAUTION
2026-06-18,3,Palk Strait (North),0.72,3.8666666666666667,0.6,0.66,4.258333333333334,21.8,38.2,63,6,0.03302752293577981,0.15499021526418785,1,CAUTION
2026-06-18,4,Lakshadweep Sea (SW),1.72,7.558333333333334,0.48,1.2,6.397916666666667,11.8,31.3,65,6,0.14576271186440676,0.18756105503093454,1,CAUTION
2026-06-19,0,Bay of Bengal (East),0.34,6.295833333333333,0.32,0.14,7.7625,23.3,47.9,53,6,0.014592274678111588,0.018035426731078906,1,CAUTION
2026-06-19,1,Indian Ocean (South),1.66,9.747916666666667,0.72,1.1,8.202083333333333,32.1,40.7,53,6,0.05171339563862928,0.13411226822453648,1,CAUTION
2026-06-19,2,Gulf of Mannar (West),1.28,5.154166666666667,1.06,0.62,5.66875,24.8,48.6,51,6,0.05161290322580645,0.1093715545755237,1,CAUTION
2026-06-19,3,Palk Strait (North),0.54,3.497916666666667,0.48,0.36,3.99375,19.6,34.9,55,6,0.027551020408163266,0.09014084507042254,0,SAFE
2026-06-19,4,Lakshadweep Sea (SW),1.46,9.022916666666667,0.38,0.86,11.670833333333334,13.8,34.9,51,6,0.10579710144927536,0.07368796858264905,1,CAUTION
2026-06-20,0,Bay of Bengal (East),0.32,7.279166666666666,0.26,0.22,8.616666666666667,21.6,45.0,63,6,0.014814814814814814,0.02553191489361702,1,CAUTION
2026-06-20,1,Indian Ocean (South),1.86,12.356250000000001,0.36,1.48,13.00625,25.6,32.0,51,6,0.07265625,0.1137914464199904,1,CAUTION
2026-06-20,2,Gulf of Mannar (West),1.38,5.697916666666667,1.14,0.62,9.195833333333333,26.2,50.4,51,6,0.05267175572519084,0.0674218396012687,1,CAUTION
2026-06-20,3,Palk Strait (North),0.86,3.6958333333333333,0.82,0.34,4.6625000000000005,24.9,42.5,63,6,0.03453815261044177,0.07292225201072386,1,CAUTION
2026-06-20,4,Lakshadweep Sea (SW),1.66,11.860416666666666,0.32,1.36,12.581249999999999,13.0,34.2,51,6,0.1276923076923077,0.10809736711376057,1,CAUTION
2026-06-21,0,Bay of Bengal (East),0.32,6.833333333333333,0.22,0.22,7.8125,21.0,43.2,61,6,0.015238095238095238,0.02816,1,CAUTION
2026-06-21,1,Indian Ocean (South),1.98,11.602083333333333,0.72,1.68,12.0,31.6,40.0,61,6,0.06265822784810127,0.13999999999999999,1,CAUTION
2026-06-21,2,Gulf of Mannar (West),1.36,5.864583333333333,1.04,0.82,8.320833333333333,27.0,53.6,51,6,0.05037037037037037,0.09854782173259889,1,CAUTION
2026-06-21,3,Palk Strait (North),0.76,3.7916666666666665,0.72,0.4,4.808333333333334,28.2,52.2,3,6,0.02695035460992908,0.0831889081455806,1,CAUTION
2026-06-21,4,Lakshadweep Sea (SW),1.84,11.13125,0.54,1.4,11.737499999999999,14.2,37.1,55,6,0.12957746478873242,0.11927582534611289,1,CAUTION
2026-06-22,0,Bay of Bengal (East),0.34,4.516666666666667,0.26,0.2,6.8625,21.2,44.3,63,6,0.016037735849056607,0.029143897996357016,1,CAUTION
2026-06-22,1,Indian Ocean (South),2.22,9.989583333333334,1.18,1.46,11.952083333333334,38.1,50.0,63,6,0.05826771653543308,0.12215443611643714,2,DANGEROUS
2026-06-22,2,Gulf of Mannar (West),1.86,6.147916666666667,1.66,0.84,8.585416666666667,32.0,62.6,51,6,0.058125,0.09784033001698617,1,CAUTION
2026-06-22,3,Palk Strait (North),0.92,4.045833333333333,0.86,0.42,5.1875,30.0,55.4,51,6,0.03066666666666667,0.08096385542168674,1,CAUTION
2026-06-22,4,Lakshadweep Sea (SW),2.22,9.71875,0.56,1.62,7.239583333333333,15.5,39.6,63,6,0.14322580645161292,0.22376978417266188,2,DANGEROUS
2026-06-23,0,Bay of Bengal (East),0.34,3.8666666666666667,0.32,0.18,8.125,25.6,50.8,51,6,0.01328125,0.022153846153846152,1,CAUTION
2026-06-23,1,Indian Ocean (South),2.12,9.710416666666667,1.06,1.5,10.233333333333333,37.9,47.5,51,6,0.05593667546174143,0.1465798045602606,2,DANGEROUS
2026-06-23,2,Gulf of Mannar (West),1.56,6.079166666666667,1.06,1.04,5.195833333333334,25.3,50.0,3,6,0.0616600790513834,0.20016038492381716,1,CAUTION
2026-06-23,3,Palk Strait (North),0.58,3.4499999999999997,0.52,0.38,4.308333333333333,22.1,42.5,51,6,0.026244343891402712,0.08820116054158608,1,CAUTION
2026-06-23,4,Lakshadweep Sea (SW),2.02,9.0625,0.64,1.56,6.754166666666666,15.8,38.2,63,6,0.12784810126582277,0.2309685379395435,2,DANGEROUS
2026-06-24,0,Bay of Bengal (East),0.3,4.98125,0.26,0.14,8.043750000000001,20.1,39.2,51,6,0.014925373134328356,0.017404817404817405,1,CAUTION
2026-06-24,1,Indian Ocean (South),1.72,9.69375,0.74,1.38,10.189583333333333,33.6,41.8,51,6,0.05119047619047619,0.13543242690656307,1,CAUTION
2026-06-24,2,Gulf of Mannar (West),1.14,6.045833333333333,0.88,1.04,5.477083333333333,23.2,41.4,51,6,0.04913793103448275,0.18988208444275392,1,CAUTION
2026-06-24,3,Palk Strait (North),0.56,3.3854166666666665,0.52,0.36,3.6625,21.5,38.5,53,6,0.026046511627906978,0.09829351535836177,1,CAUTION
2026-06-24,4,Lakshadweep Sea (SW),1.76,8.995833333333334,0.42,1.26,8.487499999999999,14.6,37.4,55,6,0.12054794520547946,0.1484536082474227,1,CAUTION
